CustomerID,total_purchases,total_quantity,total_revenue,unique_products,days_since_last_purchase,average_transaction_value
14467.0,4,278.0,577.51,67,17,144.38
15144.0,17,2990.0,6466.4,132,8,380.38
16612.0,4,506.0,1171.76,48,32,292.94
16419.0,6,370.0,800.48,36,112,133.41
16515.0,5,725.0,1525.42,89,52,305.08
16110.0,3,733.0,1316.18,283,45,438.73
17376.0,2,86.0,200.0,23,70,100.0
12676.0,6,649.0,1110.14,33,24,185.02
13894.0,3,300.0,500.42,25,23,166.81
17337.0,4,1260.0,1944.77,421,151,486.19
14044.0,4,308.0,591.02,165,26,147.76
13334.0,3,1769.0,3481.97,207,82,1160.66
16332.0,7,788.0,1546.05,125,28,220.86
12462.0,2,494.0,933.86,51,18,466.93
15809.0,5,280.0,489.43,31,36,97.89
12857.0,2,343.0,1048.65,37,210,524.33
15133.0,3,477.0,797.09,27,127,265.7
17829.0,1,406.0,820.84,30,298,820.84
16979.0,6,718.0,1680.96,64,3,280.16
15122.0,3,791.0,1586.73,65,114,528.91
15810.0,4,861.0,1344.73,66,78,336.18
12653.0,2,782.0,1741.67,37,148,870.84
17422.0,6,1780.0,1779.41,93,16,296.57
17175.0,4,737.0,1232.92,42,44,308.23
12362.0,10,2201.0,4788.28,201,3,478.83
15903.0,7,1764.0,3553.08,46,9,507.58
14211.0,9,1123.0,2072.55,87,53,230.28
13012.0,8,815.0,1614.18,67,9,201.77
14162.0,2,121.0,258.56,25,173,129.28
13421.0,2,1023.0,1730.75,88,40,865.38
16394.0,5,1413.0,1037.81,61,56,207.56
18231.0,5,809.0,1984.92,106,192,396.98
12565.0,1,80.0,145.92,9,288,145.92
14231.0,3,409.0,845.76,47,183,281.92
17117.0,1,68.0,110.85,9,288,110.85
16072.0,1,119.0,449.43,23,288,449.43
12633.0,4,938.0,1762.77,73,58,440.69
12361.0,1,91.0,182.4,10,287,182.4
13261.0,2,176.0,868.5,8,268,434.25
13630.0,7,866.0,1345.32,51,5,192.19
12458.0,2,449.0,782.15,35,71,391.08
15874.0,7,1510.0,2947.22,110,63,421.03
12509.0,1,55.0,162.0,7,284,162.0
14056.0,23,4261.0,7966.27,320,1,346.36
16915.0,6,132.0,463.13,46,9,77.19
15241.0,8,1617.0,1637.95,82,66,204.74
12679.0,4,419.0,860.72,43,58,215.18
14656.0,2,120.0,278.45,73,169,139.23
13110.0,7,388.0,1391.22,109,31,198.75
14292.0,9,1301.0,3436.92,64,7,381.88
15643.0,3,246.0,576.45,31,191,192.15
15636.0,2,284.0,709.56,20,89,354.78
15053.0,3,641.0,623.06,49,4,207.69
14447.0,5,571.0,1162.33,54,18,232.47
14504.0,4,308.0,642.21,85,47,160.55
14915.0,2,112.0,296.98,12,91,148.49
14012.0,1,160.0,328.8,11,277,328.8
16356.0,3,93.0,211.77,20,197,70.59
13975.0,6,1627.0,2461.2,240,31,410.2
14367.0,16,4230.0,8714.13,270,8,544.63
14112.0,7,1578.0,2800.09,117,22,400.01
16471.0,1,141.0,223.95,13,274,223.95
14854.0,7,1679.0,2402.89,110,78,343.27
16625.0,1,164.0,330.68,23,274,330.68
14064.0,5,811.0,939.71,59,29,187.94
16801.0,4,489.0,1446.23,72,163,361.56
17164.0,7,1501.0,2433.7,92,32,347.67
16005.0,4,300.0,604.24,173,12,151.06
14226.0,5,932.0,1725.09,64,28,345.02
12435.0,2,911.0,4022.55,31,79,2011.27
12937.0,4,952.0,1431.27,81,15,357.82
16511.0,3,372.0,881.81,135,21,293.94
17921.0,4,430.0,820.67,114,64,205.17
14071.0,8,983.0,1316.44,271,3,164.56
13592.0,4,84.0,212.01,15,35,53.0
12613.0,5,1622.0,3136.99,124,57,627.4
17102.0,1,2.0,15.0,1,261,15.0
15410.0,8,1174.0,3207.39,48,84,400.92
16308.0,4,108.0,34.56,1,37,8.64
14129.0,5,574.0,1112.16,31,1,222.43
13035.0,2,478.0,725.58,23,73,362.79
13512.0,1,143.0,243.51,15,260,243.51
13736.0,2,497.0,671.05,166,5,335.53
16022.0,1,261.0,609.43,68,260,609.43
17754.0,5,1415.0,1307.24,82,0,261.45
16063.0,1,262.0,335.32,23,260,335.32
12792.0,1,217.0,352.09,25,256,352.09
13588.0,9,2501.0,2420.94,131,15,268.99
12456.0,3,1496.0,2470.36,105,44,823.45
13316.0,4,1374.0,2804.84,66,37,701.21
18108.0,1,84.0,261.2,17,254,261.2
15980.0,3,908.0,1794.59,40,88,598.2
16398.0,2,643.0,1420.79,75,154,710.4
14957.0,1,34.0,58.49,12,253,58.49
18263.0,3,1321.0,1157.96,59,25,385.99
14964.0,1,74.0,125.37,13,247,125.37
14403.0,4,272.0,928.29,17,130,232.07
13771.0,4,1368.0,2492.8,114,64,623.2
15602.0,9,810.0,1001.6,30,8,111.29
14460.0,3,417.0,268.26,14,110,89.42
15709.0,1,91.0,112.58,6,283,112.58
16414.0,2,27.0,114.1,5,21,57.05
15049.0,1,42.0,85.68,3,273,85.68
17080.0,2,121.0,229.02,8,22,114.51
14377.0,2,144.0,436.5,11,191,218.25
13239.0,1,285.0,313.18,21,261,313.18
14870.0,1,119.0,327.25,13,261,327.25
15068.0,2,343.0,524.19,96,46,262.1
17781.0,2,34.0,144.67,12,159,72.34
16586.0,1,95.0,451.95,8,248,451.95
14446.0,4,861.0,1014.91,233,0,253.73
17883.0,4,379.0,620.77,133,3,155.19
14619.0,1,152.0,368.74,20,245,368.74
14246.0,3,741.0,1423.23,57,110,474.41
14924.0,1,64.0,190.55,10,245,190.55
15109.0,1,131.0,432.15,28,245,432.15
13562.0,3,736.0,1770.14,50,81,590.05
18129.0,1,48.0,107.3,13,243,107.3
17550.0,3,86.0,235.91,42,197,78.64
15737.0,8,585.0,1145.71,60,14,143.21
14311.0,1,137.0,277.0,20,242,277.0
12910.0,8,1466.0,2827.03,48,23,353.38
17160.0,6,2762.0,3463.11,111,31,577.19
17972.0,1,37.0,119.89,30,241,119.89
12463.0,4,776.0,1245.38,65,53,311.35
18236.0,6,403.0,878.64,42,29,146.44
16309.0,2,467.0,696.77,39,106,348.39
13134.0,4,1014.0,1724.72,94,85,431.18
16175.0,4,533.0,990.09,45,94,247.52
16249.0,5,856.0,1610.57,67,52,322.11
13989.0,2,608.0,721.11,33,65,360.56
13120.0,1,12.0,30.6,1,238,30.6
15027.0,4,418.0,797.6,30,30,199.4
18213.0,1,232.0,232.48,15,236,232.48
14152.0,2,690.0,613.1,47,75,306.55
14626.0,4,1350.0,2562.08,108,23,640.52
14759.0,3,569.0,1493.07,92,4,497.69
12840.0,4,1511.0,2726.77,67,143,681.69
13637.0,3,409.0,793.75,79,52,264.58
17615.0,3,119.0,282.5,13,130,94.17
16230.0,2,365.0,531.53,32,189,265.77
13524.0,5,294.0,640.22,17,40,128.04
15128.0,4,1200.0,1418.5,74,60,354.63
14515.0,6,960.0,1961.91,68,17,326.99
16457.0,1,95.0,179.11,9,218,179.11
17423.0,2,364.0,582.43,26,46,291.22
18170.0,3,365.0,856.51,29,33,285.5
13723.0,1,43.0,187.6,6,217,187.6
17410.0,5,534.0,1115.16,57,16,223.03
13492.0,3,408.0,1239.24,38,136,413.08
14920.0,2,479.0,925.63,57,212,462.82
14277.0,3,1673.0,3701.82,195,15,1233.94
12649.0,3,450.0,570.38,28,107,190.13
14342.0,4,297.0,519.06,18,21,129.77
14038.0,3,965.0,1560.38,64,78,520.13
15123.0,2,1099.0,2074.89,93,7,1037.44
14551.0,2,106.0,170.73,9,18,85.37
13243.0,1,233.0,562.52,56,203,562.52
13227.0,1,99.0,257.7,9,201,257.7
15705.0,1,41.0,113.25,6,201,113.25
13885.0,2,182.0,480.2,28,189,240.1
18160.0,2,289.0,621.61,37,57,310.81
17521.0,3,498.0,710.12,38,29,236.71
15925.0,1,93.0,191.4,12,194,191.4
15184.0,2,223.0,370.51,59,29,185.26
16880.0,7,732.0,1409.96,121,30,201.42
14891.0,2,412.0,522.37,30,148,261.18
17252.0,2,193.0,344.26,86,116,172.13
14542.0,1,19.0,103.25,5,185,103.25
16462.0,3,16.0,120.0,1,73,40.0
16113.0,1,110.0,134.66,30,183,134.66
17268.0,4,136.0,130.58,3,107,32.64
14326.0,1,82.0,157.6,8,242,157.6
14005.0,5,1536.0,2065.26,53,9,413.05
13990.0,1,169.0,303.11,16,213,303.11
13976.0,1,133.0,343.49,10,206,343.49
17715.0,1,27.0,22.95,1,200,22.95
17483.0,3,191.0,411.64,18,65,137.21
14704.0,9,1081.0,1491.9,288,11,165.77
16794.0,10,883.0,1201.19,142,1,120.12
14177.0,4,196.0,530.9,37,86,132.73
13589.0,2,114.0,323.55,21,14,161.78
15134.0,8,791.0,1357.33,44,14,169.67
12809.0,1,220.0,410.91,25,177,410.91
12624.0,2,355.0,590.28,36,106,295.14
12816.0,2,128.0,423.4,27,95,211.7
17157.0,2,172.0,319.0,11,7,159.5
15219.0,1,45.0,250.3,9,176,250.3
15014.0,2,128.0,222.22,29,43,111.11
17879.0,1,45.0,177.17,6,173,177.17
17299.0,4,626.0,627.1,50,11,156.77
12837.0,1,24.0,111.25,12,173,111.25
12432.0,5,1415.0,3492.21,107,42,698.44
17695.0,2,633.0,709.46,30,131,354.73
17960.0,1,41.0,73.78,26,171,73.78
12697.0,3,458.0,769.29,37,28,256.43
15850.0,2,284.0,230.91,87,19,115.46
14104.0,2,72.0,107.21,21,154,53.61
17997.0,8,1735.0,1700.44,133,74,212.56
15537.0,1,29.0,101.02,24,163,101.02
15584.0,4,305.0,687.96,89,23,171.99
17939.0,1,40.0,99.14,12,159,99.14
13833.0,1,118.0,361.4,28,159,361.4
17899.0,1,153.0,138.61,29,159,138.61
16338.0,1,94.0,207.35,11,157,207.35
13109.0,2,511.0,783.33,41,59,391.67
13743.0,7,930.0,982.86,8,2,140.41
14493.0,5,1262.0,2291.32,95,7,458.26
15901.0,3,348.0,342.6,102,16,114.2
15920.0,4,99.0,166.05,53,154,41.51
12358.0,2,239.0,963.75,13,1,481.88
16762.0,3,618.0,1434.48,51,19,478.16
12521.0,1,309.0,559.03,38,142,559.03
15802.0,1,1.0,7.5,1,142,7.5
14456.0,9,2695.0,2975.19,580,5,330.58
16464.0,3,819.0,1217.84,152,19,405.95
16041.0,3,162.0,672.03,6,30,224.01
14019.0,3,772.0,1181.93,37,46,393.98
17040.0,1,181.0,377.28,15,137,377.28
15372.0,1,729.0,601.29,27,137,601.29
16447.0,1,160.0,209.81,34,135,209.81
16147.0,1,225.0,340.91,22,133,340.91
17388.0,4,141.0,244.34,13,77,61.09
13388.0,2,282.0,617.95,35,131,308.97
15438.0,1,59.0,152.13,25,131,152.13
17887.0,1,30.0,84.55,10,129,84.55
16102.0,3,852.0,1716.34,41,42,572.11
18099.0,1,149.0,167.86,19,127,167.86
13200.0,4,466.0,782.59,42,19,195.65
16066.0,5,771.0,1363.65,77,16,272.73
12885.0,3,655.0,1112.22,66,63,370.74
13080.0,1,120.0,58.08,6,179,58.08
15389.0,1,27.0,33.75,1,172,33.75
13791.0,2,297.0,370.17,7,127,185.09
15206.0,4,162.0,420.3,3,10,105.08
14259.0,1,68.0,119.1,5,141,119.1
15105.0,7,1152.0,2147.61,90,18,306.8
14116.0,5,681.0,1319.7,61,19,263.94
15469.0,2,153.0,439.6,24,50,219.8
16902.0,1,599.0,1446.65,43,116,1446.65
17637.0,2,280.0,532.01,35,31,266.0
16734.0,3,333.0,589.66,44,52,196.55
15313.0,1,25.0,52.0,1,110,52.0
16968.0,2,326.0,430.73,31,4,215.37
13411.0,1,72.0,211.1,17,107,211.1
18200.0,1,111.0,163.8,29,106,163.8
18167.0,3,382.0,1349.46,24,23,449.82
12492.0,2,192.0,242.21,19,63,121.11
14869.0,2,532.0,696.63,66,8,348.31
17777.0,3,507.0,662.41,141,24,220.8
16278.0,1,114.0,338.53,23,100,338.53
12375.0,2,175.0,384.46,14,10,192.23
16761.0,1,254.0,255.03,13,96,255.03
14965.0,2,365.0,562.05,80,96,281.03
16820.0,1,286.0,461.27,26,95,461.27
12526.0,3,632.0,1209.46,64,0,403.15
12940.0,2,390.0,812.1,87,54,406.05
12822.0,2,516.0,880.08,41,70,440.04
16959.0,1,49.0,117.35,7,87,117.35
13430.0,2,659.0,641.66,48,18,320.83
13877.0,1,66.0,73.56,3,86,73.56
15511.0,5,271.0,817.13,117,11,163.43
13566.0,2,575.0,872.26,134,40,436.13
16438.0,5,463.0,786.1,74,5,157.22
15500.0,4,542.0,1017.31,64,8,254.33
15888.0,1,76.0,136.81,11,80,136.81
18228.0,2,238.0,775.0,23,56,387.5
17475.0,1,178.0,194.37,14,79,194.37
12936.0,4,533.0,1014.5,56,17,253.63
12906.0,5,1138.0,1952.85,55,11,390.57
17163.0,2,66.0,293.1,3,21,146.55
12425.0,1,436.0,691.8,36,78,691.8
14014.0,1,836.0,419.98,39,77,419.98
15429.0,2,350.0,377.06,77,26,188.53
13670.0,1,282.0,348.2,25,75,348.2
12925.0,2,520.0,673.96,42,4,336.98
15958.0,1,33.0,102.85,7,74,102.85
13979.0,1,639.0,869.87,54,73,869.87
16157.0,3,224.0,521.33,12,15,173.78
15348.0,1,84.0,158.04,9,72,158.04
17309.0,1,41.0,82.75,11,95,82.75
18255.0,1,74.0,103.3,6,89,103.3
16796.0,1,186.0,305.62,18,89,305.62
18215.0,1,118.0,296.34,13,89,296.34
13067.0,1,32.0,114.11,14,82,114.11
13558.0,4,344.0,591.11,123,5,147.78
16533.0,3,579.0,1036.71,112,19,345.57
14488.0,1,637.0,838.81,46,67,838.81
15930.0,1,139.0,423.63,21,67,423.63
12512.0,2,99.0,137.58,31,66,68.79
16478.0,3,206.0,318.94,15,25,106.31
13947.0,1,44.0,90.6,5,65,90.6
14054.0,1,62.0,92.46,6,65,92.46
13602.0,1,246.0,415.66,23,64,415.66
13422.0,1,1317.0,2526.15,127,64,2526.15
15264.0,1,265.0,393.74,23,64,393.74
15300.0,1,292.0,484.44,28,64,484.44
15297.0,3,292.0,639.94,30,10,213.31
12740.0,1,329.0,412.75,27,63,412.75
17509.0,8,3534.0,6115.14,75,57,764.39
13763.0,1,396.0,1013.64,15,63,1013.64
15787.0,3,540.0,909.85,156,26,303.28
16921.0,1,171.0,169.04,50,61,169.04
14642.0,1,31.0,48.42,2,58,48.42
16753.0,1,189.0,221.42,34,58,221.42
16052.0,1,261.0,344.07,34,54,344.07
13923.0,1,185.0,347.63,20,53,347.63
15678.0,1,181.0,346.46,12,52,346.46
15664.0,1,157.0,356.43,17,50,356.43
12403.0,1,78.0,332.0,5,49,332.0
16017.0,1,102.0,194.53,26,47,194.53
17712.0,1,215.0,448.21,29,44,448.21
17895.0,1,121.0,95.54,15,44,95.54
14971.0,3,586.0,1036.96,144,35,345.65
18035.0,3,468.0,556.48,44,35,185.49
16648.0,1,272.0,284.81,19,42,284.81
16164.0,3,424.0,771.57,27,17,257.19
14218.0,1,160.0,169.48,12,42,169.48
16836.0,2,120.0,204.17,11,39,102.09
15977.0,2,656.0,876.5,48,17,438.25
15423.0,1,28.0,17.22,2,38,17.22
18105.0,1,46.0,111.03,18,37,111.03
14974.0,1,44.0,109.49,17,37,109.49
16914.0,1,108.0,184.86,25,36,184.86
16602.0,1,315.0,512.54,29,36,512.54
12544.0,1,136.0,329.9,19,36,329.9
17221.0,2,243.0,282.43,59,7,141.22
13182.0,1,201.0,121.18,11,45,121.18
13727.0,2,162.0,330.78,19,28,165.39
13532.0,1,129.0,210.31,66,33,210.31
15870.0,1,335.0,352.34,68,32,352.34
16751.0,1,439.0,496.01,24,30,496.01
12893.0,1,96.0,188.14,27,30,188.14
15450.0,1,376.0,418.94,30,30,418.94
12617.0,1,213.0,350.63,39,29,350.63
13091.0,1,410.0,326.98,21,28,326.98
14784.0,2,216.0,249.35,15,26,124.67
14953.0,1,180.0,271.87,54,25,271.87
18181.0,1,146.0,370.35,40,24,370.35
15556.0,1,223.0,257.62,31,24,257.62
12603.0,1,34.0,255.0,2,21,255.0
17636.0,1,182.0,285.56,20,19,285.56
15274.0,2,526.0,689.6,44,4,344.8
15115.0,1,157.0,313.81,21,18,313.81
13322.0,1,117.0,199.48,25,17,199.48
12452.0,2,185.0,362.67,21,16,181.34
17290.0,2,335.0,500.96,92,3,250.48
16343.0,2,195.0,355.78,29,16,177.89
14703.0,1,183.0,318.17,22,14,318.17
13596.0,2,406.0,679.84,133,5,339.92
14954.0,1,127.0,284.82,75,12,284.82
15721.0,1,336.0,503.16,80,11,503.16
17852.0,2,53.0,114.34,21,11,57.17
17022.0,1,108.0,71.0,7,31,71.0
13147.0,4,102.0,504.9,1,10,126.23
13992.0,1,64.0,76.8,5,30,76.8
15168.0,1,52.0,103.86,5,25,103.86
13926.0,1,104.0,187.6,11,23,187.6
18184.0,1,27.0,22.41,1,15,22.41
15101.0,2,118.0,199.78,8,8,99.89
12558.0,1,187.0,251.24,11,7,251.24
12442.0,1,182.0,151.56,12,3,151.56
14087.0,1,248.0,193.79,61,2,193.79
14204.0,1,82.0,153.58,36,2,153.58
13767.0,37,4877.0,12122.68,55,2,327.64
14307.0,6,1959.0,2897.95,150,88,482.99
14078.0,6,310.0,1034.22,46,101,172.37
14594.0,2,185.0,370.78,48,7,185.39
13065.0,1,74.0,190.91,14,373,190.91
13715.0,5,558.0,1074.54,89,281,214.91
15752.0,7,1974.0,2624.09,236,39,374.87
17017.0,20,4758.0,7063.2,88,2,353.16
13108.0,1,202.0,270.89,10,372,270.89
15923.0,1,96.0,116.52,21,372,116.52
17685.0,7,1674.0,2819.15,88,16,402.74
17228.0,8,1460.0,1881.21,140,15,235.15
14031.0,19,3168.0,10764.22,119,7,566.54
14395.0,9,1693.0,3449.51,181,2,383.28
14865.0,2,87.0,48.21,4,7,24.11
14236.0,2,284.0,459.12,15,80,229.56
17961.0,39,560.0,1098.24,211,21,28.16
12686.0,1,107.0,78.64,7,371,78.64
14589.0,1,5.0,37.5,3,371,37.5
15373.0,12,500.0,2112.51,74,8,176.04
13838.0,4,263.0,655.08,144,5,163.77
15038.0,6,217.0,650.79,105,58,108.47
17796.0,4,178.0,675.95,63,40,168.99
15570.0,12,1998.0,3955.64,231,7,329.64
16393.0,13,1567.0,3042.43,120,2,234.03
16402.0,2,140.0,276.4,55,264,138.2
16143.0,6,906.0,2114.54,75,3,352.42
17428.0,28,5071.0,10954.46,252,0,391.23
14748.0,5,1145.0,1408.18,87,29,281.64
12808.0,3,188.0,460.7,27,36,153.57
15304.0,8,104.0,512.6,8,60,64.08
15048.0,4,195.0,374.35,86,65,93.59
16919.0,11,1413.0,2527.0,141,156,229.73
16710.0,10,1717.0,2362.67,268,19,236.27
17812.0,4,350.0,669.61,113,12,167.4
17869.0,5,111.0,357.53,37,107,71.51
12347.0,7,2167.0,3877.44,103,2,553.92
16863.0,2,375.0,480.46,25,31,240.23
13329.0,2,358.0,613.08,16,31,306.54
16122.0,4,629.0,475.56,26,73,118.89
18043.0,3,282.0,531.81,106,24,177.27
18061.0,10,484.0,1686.3,18,21,168.63
15916.0,8,748.0,1409.96,124,16,176.25
13455.0,2,354.0,937.69,42,24,468.85
13113.0,24,2367.0,8409.27,95,0,350.39
12766.0,7,3497.0,6446.59,205,3,920.94
15680.0,3,884.0,1294.45,61,9,431.48
13077.0,4,676.0,692.88,99,1,173.22
15713.0,2,150.0,326.6,18,143,163.3
16717.0,6,1772.0,3694.82,176,23,615.8
12797.0,1,118.0,228.63,13,365,228.63
14355.0,1,92.0,173.5,11,365,173.5
13240.0,4,298.0,646.7,59,96,161.67
16065.0,1,210.0,353.24,71,365,353.24
15288.0,5,775.0,2254.12,80,43,450.82
16255.0,8,1514.0,2443.92,146,16,305.49
15211.0,2,240.0,813.41,52,60,406.71
16907.0,5,298.0,918.2,89,29,183.64
17530.0,10,1460.0,2269.48,306,1,226.95
16499.0,2,127.0,339.55,18,360,169.77
14037.0,2,46.0,146.75,27,176,73.38
18178.0,4,941.0,1574.38,80,128,393.6
14107.0,7,1703.0,2615.36,61,51,373.62
17220.0,14,1873.0,3104.11,303,24,221.72
15998.0,5,2032.0,2982.03,370,36,596.41
15454.0,1,86.0,172.2,23,362,172.2
15044.0,17,2649.0,7270.1,233,19,427.65
17375.0,3,357.0,389.4,63,199,129.8
14625.0,2,335.0,855.98,51,196,427.99
14733.0,12,3023.0,8046.31,102,16,670.53
18075.0,10,1413.0,2473.62,97,23,247.36
17194.0,2,86.0,190.27,26,273,95.14
14871.0,4,185.0,522.38,68,3,130.6
16191.0,13,2038.0,3636.64,65,2,279.74
14298.0,44,33714.0,38374.64,884,8,872.15
12829.0,2,124.0,125.1,9,336,62.55
13846.0,3,388.0,838.16,55,24,279.39
14150.0,2,480.0,636.04,23,35,318.02
13496.0,2,341.0,623.63,28,10,311.82
17525.0,1,82.0,415.5,9,359,415.5
13458.0,14,5179.0,9070.51,242,7,647.89
16003.0,5,1163.0,2106.47,82,29,421.29
13221.0,2,244.0,773.21,62,240,386.61
14201.0,7,413.0,671.17,32,60,95.88
15822.0,2,375.0,859.52,28,3,429.76
15456.0,3,489.0,400.81,48,283,133.6
16470.0,4,501.0,744.9,120,51,186.23
15379.0,7,2167.0,3569.13,145,169,509.88
14560.0,22,819.0,1780.14,39,7,80.92
17358.0,2,202.0,362.4,55,303,181.2
17343.0,1,56.0,183.74,17,355,183.74
13487.0,3,265.0,556.1,26,57,185.37
13817.0,2,211.0,351.48,20,29,175.74
13253.0,2,729.0,613.74,35,156,306.87
13629.0,11,1275.0,2235.51,28,23,203.23
12735.0,2,368.0,652.57,38,315,326.28
13764.0,3,932.0,1495.46,183,70,498.49
15845.0,8,1834.0,3554.63,97,17,444.33
14867.0,3,328.0,682.78,31,185,227.59
13162.0,4,1495.0,1539.85,74,122,384.96
17095.0,3,609.0,1287.66,69,22,429.22
14810.0,11,1016.0,2068.08,106,40,188.01
15059.0,9,574.0,1266.64,161,40,140.74
14755.0,11,2135.0,4784.56,128,9,434.96
14715.0,4,421.0,804.56,60,24,201.14
14040.0,12,1455.0,3309.6,146,40,275.8
15291.0,15,1234.0,3500.91,62,25,233.39
12951.0,6,503.0,1046.62,53,8,174.44
13246.0,6,991.0,1307.15,110,18,217.86
16233.0,3,174.0,478.38,22,71,159.46
15213.0,2,272.0,328.35,22,318,164.17
16206.0,4,272.0,532.71,52,54,133.18
15696.0,8,1028.0,2575.81,140,33,321.98
18212.0,1,101.0,237.82,30,326,237.82
16997.0,3,249.0,485.55,7,288,161.85
17602.0,6,3735.0,4698.82,335,2,783.14
13008.0,1,175.0,229.47,14,323,229.47
16387.0,1,44.0,94.36,4,322,94.36
14692.0,4,265.0,588.55,53,137,147.14
14224.0,4,463.0,903.43,105,110,225.86
12727.0,7,1916.0,3520.07,109,10,502.87
14541.0,8,644.0,1449.5,71,58,181.19
14130.0,1,237.0,453.86,66,319,453.86
12417.0,9,1476.0,3056.13,158,3,339.57
13815.0,4,2190.0,3561.89,132,22,890.47
16531.0,7,831.0,1174.28,68,22,167.75
16133.0,33,5080.0,9863.29,219,3,298.89
14049.0,4,3497.0,5291.43,348,16,1322.86
16496.0,3,1060.0,1525.34,92,8,508.45
12764.0,1,386.0,1432.88,45,316,1432.88
15605.0,5,441.0,1154.53,61,36,230.91
16781.0,1,113.0,299.3,17,372,299.3
13874.0,1,175.0,376.3,18,358,376.3
16153.0,5,947.0,1685.53,78,49,337.11
12388.0,6,1262.0,2641.3,57,15,440.22
17708.0,2,91.0,266.08,28,187,133.04
13098.0,28,10361.0,19237.48,156,1,687.05
14659.0,9,1195.0,2490.28,147,8,276.7
14805.0,4,115.0,521.45,30,15,130.36
16897.0,2,73.0,259.23,37,299,129.62
12528.0,6,756.0,1624.13,50,9,270.69
17373.0,4,408.0,645.57,47,40,161.39
17256.0,2,122.0,202.95,12,107,101.48
17314.0,8,1583.0,2373.8,120,24,296.72
16570.0,10,1747.0,3230.61,68,15,323.06
16745.0,17,3855.0,5572.03,148,86,327.77
12373.0,1,194.0,329.55,14,311,329.55
13824.0,5,628.0,1490.04,34,32,298.01
18017.0,3,81.0,141.21,1,81,47.07
17362.0,2,191.0,283.78,30,239,141.89
13539.0,3,299.0,589.35,35,85,196.45
14497.0,1,235.0,448.02,29,309,448.02
15781.0,3,180.0,322.41,20,25,107.47
17774.0,4,482.0,1151.59,123,96,287.9
12599.0,7,905.0,898.63,32,29,128.38
17083.0,3,753.0,1377.13,24,109,459.04
17940.0,10,487.0,120.63,6,49,12.06
16027.0,6,247.0,245.02,11,91,40.84
16842.0,3,693.0,1190.49,45,100,396.83
12939.0,8,1266.0,3039.75,21,64,379.97
14644.0,2,249.0,673.25,26,67,336.63
14897.0,4,468.0,1227.58,43,7,306.9
14386.0,1,54.0,138.6,7,296,138.6
16126.0,4,1885.0,5873.89,57,29,1468.47
14959.0,4,489.0,685.17,37,64,171.29
14754.0,2,486.0,630.8,38,44,315.4
13151.0,1,354.0,1081.22,73,295,1081.22
12852.0,1,149.0,294.15,17,294,294.15
15146.0,2,1350.0,1238.86,90,164,619.43
12365.0,2,174.0,322.94,22,291,161.47
13410.0,5,455.0,899.38,15,24,179.88
18172.0,20,2507.0,5821.08,100,14,291.05
16208.0,2,333.0,624.06,61,44,312.03
17063.0,7,740.0,1417.46,66,21,202.49
15974.0,7,2024.0,3227.22,141,39,461.03
15805.0,17,3241.0,5312.24,220,23,312.48
17867.0,6,256.0,562.1,62,30,93.68
14880.0,3,373.0,675.69,45,77,225.23
13118.0,5,410.0,1170.96,68,19,234.19
15121.0,2,199.0,429.07,28,50,214.54
12945.0,1,152.0,408.4,23,288,408.4
13501.0,1,533.0,1246.27,52,288,1246.27
14470.0,2,184.0,401.94,43,11,200.97
13753.0,1,503.0,733.61,35,287,733.61
17663.0,7,797.0,1699.86,63,25,242.84
15951.0,2,313.0,665.77,36,8,332.89
13610.0,7,516.0,1094.28,165,12,156.33
16992.0,5,818.0,1526.86,84,10,305.37
12811.0,3,221.0,464.1,27,260,154.7
12866.0,1,171.0,494.92,26,283,494.92
14934.0,2,892.0,1645.14,68,81,822.57
15104.0,2,614.0,875.33,66,196,437.66
16217.0,2,91.0,303.45,13,235,151.73
14483.0,1,97.0,137.1,9,281,137.1
18218.0,2,342.0,416.99,17,211,208.5
17789.0,1,74.0,214.15,14,281,214.15
17416.0,7,3559.0,5920.68,186,29,845.81
17652.0,12,2308.0,4622.89,118,25,385.24
13476.0,2,396.0,930.62,56,178,465.31
17508.0,1,289.0,387.31,22,280,387.31
15220.0,6,1168.0,1689.12,110,51,281.52
14903.0,5,1515.0,2681.78,227,21,536.36
18211.0,5,359.0,590.07,37,25,118.01
16136.0,3,419.0,672.95,35,59,224.32
13344.0,3,971.0,2038.82,115,67,679.61
16517.0,1,96.0,162.25,17,277,162.25
15819.0,4,1281.0,1845.81,96,49,461.45
17049.0,9,2621.0,5272.75,201,2,585.86
12881.0,1,21.0,106.5,7,275,106.5
14291.0,11,2713.0,3700.2,145,1,336.38
15308.0,1,154.0,286.08,19,274,286.08
13226.0,1,80.0,100.51,16,273,100.51
13708.0,1,285.0,287.34,49,271,287.34
14962.0,1,35.0,105.0,5,270,105.0
15493.0,5,560.0,1840.2,177,32,368.04
13716.0,1,138.0,138.28,21,269,138.28
13946.0,3,217.0,318.15,11,79,106.05
13631.0,11,222.0,1353.79,6,99,123.07
15648.0,2,208.0,612.2,23,204,306.1
17725.0,11,2117.0,3267.88,115,16,297.08
15695.0,2,191.0,388.14,22,266,194.07
14315.0,6,1000.0,2362.78,64,44,393.8
17043.0,4,881.0,1556.82,100,32,389.2
17795.0,2,314.0,335.45,43,179,167.73
12902.0,1,66.0,117.78,10,264,117.78
12843.0,8,754.0,1631.22,69,65,203.9
15408.0,1,106.0,226.98,34,264,226.98
15452.0,3,283.0,525.58,47,29,175.19
